Ticker,date,isEnabled
RIBT,2021-05-26,true
RICE,2021-05-26,true
RICE+,2021-05-26,true
RICE=,2021-05-26,true
RICK,2021-05-26,true
RIDE,2021-05-26,true
RIG,2021-05-26,true
RIGL,2021-05-26,true
RIGS,2021-05-26,true
RILY,2021-05-26,true
RILYG,2021-05-26,true
RILYH,2021-05-26,true
RILYI,2021-05-26,true
RILYK,2021-05-26,true
RILYL,2021-05-26,true
RILYM,2021-05-26,true
RILYN,2021-05-26,true
RILYO,2021-05-26,true
RILYP,2021-05-26,true
RILYT,2021-05-26,true
RINF,2021-05-26,true
RING,2021-05-26,true
RIO,2021-05-26,true
RIOT,2021-05-26,true
RISN,2021-05-26,true
RIV,2021-05-26,true
RIVE,2021-05-26,true
RJA,2021-05-26,true
RJF,2021-05-26,true
RJI,2021-05-26,true
RJN,2021-05-26,true
RJZ,2021-05-26,true
RKDA,2021-05-26,true
RKT,2021-05-26,true
RKTA,2021-05-26,true
RKTA+,2021-05-26,true
RKTA=,2021-05-26,true
RL,2021-05-26,true
RLAY,2021-05-26,true
RLGT,2021-05-26,true
RLGY,2021-05-26,true
RLI,2021-05-26,true
RLJ,2021-05-26,true
RLJ-A,2021-05-26,true
RLMD,2021-05-26,true
RLX,2021-05-26,true
RLY,2021-05-26,true
RM,2021-05-26,true
RMAX,2021-05-26,true
RMBI,2021-05-26,true
RMBL,2021-05-26,true
RMBS,2021-05-26,true
RMCF,2021-05-26,true
RMD,2021-05-26,true
RMED,2021-05-26,true
RMGB,2021-05-26,true
RMGBU,2021-05-26,true
RMGBW,2021-05-26,true
RMGC,2021-05-26,true
RMGCU,2021-05-26,true
RMGCW,2021-05-26,true
RMGDU,2021-05-26,true
RMI,2021-05-26,true
RMM,2021-05-26,true
RMNI,2021-05-26,true
RMO,2021-05-26,true
RMPL-,2021-05-26,true
RMR,2021-05-26,true
RMRM,2021-05-26,true
RMT,2021-05-26,true
RMTI,2021-05-26,true
RNA,2021-05-26,true
RNAZ,2021-05-26,true
RNDB,2021-05-26,true
RNDM,2021-05-26,true
RNDV,2021-05-26,true
RNEM,2021-05-26,true
RNG,2021-05-26,true
RNGR,2021-05-26,true
RNLC,2021-05-26,true
RNLX,2021-05-26,true
RNMC,2021-05-26,true
RNP,2021-05-26,true
RNR,2021-05-26,true
RNR-E,2021-05-26,true
RNR-F,2021-05-26,true
RNRG,2021-05-26,true
RNSC,2021-05-26,true
RNST,2021-05-26,true
RNWK,2021-05-26,true
ROAD,2021-05-26,true
ROAM,2021-05-26,true
ROBO,2021-05-26,true
ROBT,2021-05-26,true
ROCC,2021-05-26,true
ROCCU,2021-05-26,true
ROCCW,2021-05-26,true
ROCK,2021-05-26,true
ROCR,2021-05-26,true
ROCRU,2021-05-26,true
ROCRW,2021-05-26,true
RODE,2021-05-26,true
RODI,2021-05-26,true
RODM,2021-05-26,true
ROG,2021-05-26,true
ROIC,2021-05-26,true
ROK,2021-05-26,true
ROKT,2021-05-26,true
ROKU,2021-05-26,true
ROL,2021-05-26,true
ROLL,2021-05-26,true
ROM,2021-05-26,true
ROMO,2021-05-26,true
ROOF,2021-05-26,true
ROOT,2021-05-26,true
ROP,2021-05-26,true
RORO,2021-05-26,true
ROSC,2021-05-26,true
ROSS,2021-05-26,true
ROSS+,2021-05-26,true
ROSS=,2021-05-26,true
ROST,2021-05-26,true
ROT,2021-05-26,true
ROT+,2021-05-26,true
ROT=,2021-05-26,true
ROUS,2021-05-26,true
RPAI,2021-05-26,true
RPAR,2021-05-26,true
RPAY,2021-05-26,true
RPD,2021-05-26,true
RPG,2021-05-26,true
RPHM,2021-05-26,true
RPM,2021-05-26,true
RPRX,2021-05-26,true
RPT,2021-05-26,true
RPT-D,2021-05-26,true
RPTX,2021-05-26,true
RPV,2021-05-26,true
RQI,2021-05-26,true
RRBI,2021-05-26,true
RRC,2021-05-26,true
RRD,2021-05-26,true
RRGB,2021-05-26,true
RRR,2021-05-26,true
RS,2021-05-26,true
RSF,2021-05-26,true
RSG,2021-05-26,true
RSI,2021-05-26,true
RSP,2021-05-26,true
RSSS,2021-05-26,true
RSVA,2021-05-26,true
RSVAU,2021-05-26,true
RSVAW,2021-05-26,true
RSX,2021-05-26,true
RSXJ,2021-05-26,true
RTAI,2021-05-26,true
RTH,2021-05-26,true
RTLR,2021-05-26,true
RTM,2021-05-26,true
RTP,2021-05-26,true
RTP+,2021-05-26,true
RTP=,2021-05-26,true
RTPY,2021-05-26,true
RTPYU,2021-05-26,true
RTPYW,2021-05-26,true
RTPZ,2021-05-26,true
RTPZ+,2021-05-26,true
RTPZ=,2021-05-26,true
RTX,2021-05-26,true
RUBY,2021-05-26,true
RUN,2021-05-26,true
RUSHA,2021-05-26,true
RUSHB,2021-05-26,true
RUSL,2021-05-26,true
RUTH,2021-05-26,true
RVI,2021-05-26,true
RVLV,2021-05-26,true
RVMD,2021-05-26,true
RVNC,2021-05-26,true
RVNU,2021-05-26,true
RVP,2021-05-26,true
RVPH,2021-05-26,true
RVPHW,2021-05-26,true
RVSB,2021-05-26,true
RVT,2021-05-26,true
RWGV,2021-05-26,true
RWJ,2021-05-26,true
RWK,2021-05-26,true
RWL,2021-05-26,true
RWLK,2021-05-26,true
RWM,2021-05-26,true
RWO,2021-05-26,true
RWR,2021-05-26,true
RWT,2021-05-26,true
RWVG,2021-05-26,true
RWX,2021-05-26,true
RXD,2021-05-26,true
RXDX,2021-05-26,true
RXI,2021-05-26,true
RXL,2021-05-26,true
RXN,2021-05-26,true
RXRA,2021-05-26,true
RXRAU,2021-05-26,true
RXRAW,2021-05-26,true
RXRX,2021-05-26,true
RXT,2021-05-26,true
RY,2021-05-26,true
RY-T,2021-05-26,true
RYAAY,2021-05-26,true
RYAM,2021-05-26,true
RYB,2021-05-26,true
RYE,2021-05-26,true
RYF,2021-05-26,true
RYH,2021-05-26,true
RYI,2021-05-26,true
RYJ,2021-05-26,true
RYLD,2021-05-26,true
RYN,2021-05-26,true
RYT,2021-05-26,true
RYTM,2021-05-26,true
RYU,2021-05-26,true
RZA,2021-05-26,true
RZB,2021-05-26,true
RZG,2021-05-26,true
RZLT,2021-05-26,true
RZV,2021-05-26,true
SA,2021-05-26,true
SAA,2021-05-26,true
SABR,2021-05-26,true
SABRP,2021-05-26,true
SACC,2021-05-26,true
SACH,2021-05-26,true
SAF,2021-05-26,true
SAFE,2021-05-26,true
SAFM,2021-05-26,true
SAFT,2021-05-26,true
SAGE,2021-05-26,true
SAH,2021-05-26,true
SAIA,2021-05-26,true
SAIC,2021-05-26,true
SAII,2021-05-26,true
SAIIU,2021-05-26,true
SAIIW,2021-05-26,true
SAIL,2021-05-26,true
SAK,2021-05-26,true
SAL,2021-05-26,true
SALM,2021-05-26,true
SAM,2021-05-26,true
SAMAU,2021-05-26,true
SAMG,2021-05-26,true
SAN,2021-05-26,true
SANA,2021-05-26,true
SAND,2021-05-26,true
SANM,2021-05-26,true
SANW,2021-05-26,true
SAP,2021-05-26,true
SAR,2021-05-26,true
SASR,2021-05-26,true
SATS,2021-05-26,true
SAVA,2021-05-26,true
SAVE,2021-05-26,true
SB,2021-05-26,true
SB-C,2021-05-26,true
SB-D,2021-05-26,true
SBAC,2021-05-26,true
SBB,2021-05-26,true
SBBA,2021-05-26,true
SBBP,2021-05-26,true
SBCF,2021-05-26,true
SBEA,2021-05-26,true
SBEAU,2021-05-26,true
SBEAW,2021-05-26,true
SBFG,2021-05-26,true
SBG,2021-05-26,true
SBG+,2021-05-26,true
SBG=,2021-05-26,true
SBGI,2021-05-26,true
SBH,2021-05-26,true
SBI,2021-05-26,true
SBII,2021-05-26,true
SBII+,2021-05-26,true
SBII=,2021-05-26,true
SBIO,2021-05-26,true
SBLK,2021-05-26,true
SBLKZ,2021-05-26,true
SBM,2021-05-26,true
SBNY,2021-05-26,true
SBNYP,2021-05-26,true
SBOW,2021-05-26,true
SBR,2021-05-26,true
SBRA,2021-05-26,true
SBS,2021-05-26,true
SBSI,2021-05-26,true
SBSW,2021-05-26,true
SBT,2021-05-26,true
SBTX,2021-05-26,true
SBUG,2021-05-26,true
SBUX,2021-05-26,true
SC,2021-05-26,true
SCAQ,2021-05-26,true
SCAQU,2021-05-26,true
SCAQW,2021-05-26,true
SCC,2021-05-26,true
SCCB,2021-05-26,true
SCCC,2021-05-26,true
SCCO,2021-05-26,true
SCD,2021-05-26,true
SCDL,2021-05-26,true
SCE-G,2021-05-26,true
SCE-H,2021-05-26,true
SCE-J,2021-05-26,true
SCE-K,2021-05-26,true
SCE-L,2021-05-26,true
SCHA,2021-05-26,true
SCHB,2021-05-26,true
SCHC,2021-05-26,true
SCHD,2021-05-26,true
SCHE,2021-05-26,true
SCHF,2021-05-26,true
SCHG,2021-05-26,true
SCHH,2021-05-26,true
SCHI,2021-05-26,true
SCHJ,2021-05-26,true
SCHK,2021-05-26,true
SCHL,2021-05-26,true
SCHM,2021-05-26,true
SCHN,2021-05-26,true
SCHO,2021-05-26,true
SCHP,2021-05-26,true
SCHQ,2021-05-26,true
SCHR,2021-05-26,true
SCHV,2021-05-26,true
SCHW,2021-05-26,true
SCHW-C,2021-05-26,true
SCHW-D,2021-05-26,true
SCHW-J,2021-05-26,true
SCHX,2021-05-26,true
SCHY,2021-05-26,true
SCHZ,2021-05-26,true
SCI,2021-05-26,true
SCJ,2021-05-26,true
SCKT,2021-05-26,true
SCL,2021-05-26,true
SCLE,2021-05-26,true
SCLEU,2021-05-26,true
SCLEW,2021-05-26,true
SCM,2021-05-26,true
SCO,2021-05-26,true
SCOA,2021-05-26,true
SCOAU,2021-05-26,true
SCOAW,2021-05-26,true
SCOB,2021-05-26,true
SCOBU,2021-05-26,true
SCOBW,2021-05-26,true
SCOR,2021-05-26,true
SCPE,2021-05-26,true
SCPE+,2021-05-26,true
SCPE=,2021-05-26,true
SCPH,2021-05-26,true
SCPL,2021-05-26,true
SCPS,2021-05-26,true
SCR,2021-05-26,true
SCS,2021-05-26,true
SCSC,2021-05-26,true
SCU,2021-05-26,true
SCVL,2021-05-26,true
SCVX,2021-05-26,true
SCVX+,2021-05-26,true
SCVX=,2021-05-26,true
SCWX,2021-05-26,true
SCX,2021-05-26,true
SCYX,2021-05-26,true
SCZ,2021-05-26,true
SD,2021-05-26,true
SDAC,2021-05-26,true
SDACU,2021-05-26,true
SDACW,2021-05-26,true
SDC,2021-05-26,true
SDCI,2021-05-26,true
SDD,2021-05-26,true
SDEF,2021-05-26,true
SDEI,2021-05-26,true
SDEM,2021-05-26,true
SDG,2021-05-26,true
SDGA,2021-05-26,true
SDGR,2021-05-26,true
SDH,2021-05-26,true
SDHY,2021-05-26,true
SDIV,2021-05-26,true
SDOG,2021-05-26,true
SDOW,2021-05-26,true
SDP,2021-05-26,true
SDPI,2021-05-26,true
SDS,2021-05-26,true
SDVY,2021-05-26,true
SDY,2021-05-26,true
SE,2021-05-26,true
SEAC,2021-05-26,true
SEAH,2021-05-26,true
SEAH+,2021-05-26,true
SEAH=,2021-05-26,true
SEAS,2021-05-26,true
SEB,2021-05-26,true
SECO,2021-05-26,true
SECT,2021-05-26,true
SEDG,2021-05-26,true
SEE,2021-05-26,true
SEED,2021-05-26,true
SEEL,2021-05-26,true
SEER,2021-05-26,true
SEF,2021-05-26,true
SEIC,2021-05-26,true
SEIX,2021-05-26,true
SELB,2021-05-26,true
SELF,2021-05-26,true
SEM,2021-05-26,true
SEMR,2021-05-26,true
SENEA,2021-05-26,true
SENEB,2021-05-26,true
SENS,2021-05-26,true
SENT,2021-05-26,true
SEPZ,2021-05-26,true
SESN,2021-05-26,true
SF,2021-05-26,true
SF-A,2021-05-26,true
SF-B,2021-05-26,true
SF-C,2021-05-26,true
SFB,2021-05-26,true
SFBC,2021-05-26,true
SFBS,2021-05-26,true
SFE,2021-05-26,true
SFET,2021-05-26,true
SFHY,2021-05-26,true
SFIG,2021-05-26,true
SFIX,2021-05-26,true
SFL,2021-05-26,true
SFM,2021-05-26,true
SFNC,2021-05-26,true
SFST,2021-05-26,true
SFT,2021-05-26,true
SFTW,2021-05-26,true
SFTW+,2021-05-26,true
SFTW=,2021-05-26,true
SFUN,2021-05-26,true
SFY,2021-05-26,true
SFYF,2021-05-26,true
SFYX,2021-05-26,true
SGA,2021-05-26,true
SGAM,2021-05-26,true
SGAMU,2021-05-26,true
SGAMW,2021-05-26,true
SGBX,2021-05-26,true
SGC,2021-05-26,true
SGDJ,2021-05-26,true
SGDM,2021-05-26,true
SGEN,2021-05-26,true
SGFY,2021-05-26,true
SGG,2021-05-26,true
SGH,2021-05-26,true
SGLB,2021-05-26,true
SGLBW,2021-05-26,true
SGMA,2021-05-26,true
SGMO,2021-05-26,true
SGMS,2021-05-26,true
SGOC,2021-05-26,true
SGOL,2021-05-26,true
SGOV,2021-05-26,true
SGRP,2021-05-26,true
SGRY,2021-05-26,true
SGTX,2021-05-26,true
SGU,2021-05-26,true
SH,2021-05-26,true
SHAC,2021-05-26,true
SHACU,2021-05-26,true
SHACW,2021-05-26,true
SHAG,2021-05-26,true
SHAK,2021-05-26,true
SHBI,2021-05-26,true
SHC,2021-05-26,true
SHE,2021-05-26,true
SHEN,2021-05-26,true
SHG,2021-05-26,true
SHI,2021-05-26,true
SHIP,2021-05-26,true
SHIPW,2021-05-26,true
SHIPZ,2021-05-26,true
SHLD,2021-05-26,true
SHLS,2021-05-26,true
SHLX,2021-05-26,true
SHM,2021-05-26,true
SHO,2021-05-26,true
SHO-E,2021-05-26,true
SHO-F,2021-05-26,true
SHO-H,2021-05-26,true
SHOO,2021-05-26,true
SHOP,2021-05-26,true
SHQAU,2021-05-26,true
SHSP,2021-05-26,true
SHV,2021-05-26,true
SHW,2021-05-26,true
SHY,2021-05-26,true
SHYD,2021-05-26,true
SHYF,2021-05-26,true
SHYG,2021-05-26,true
SHYL,2021-05-26,true
SI,2021-05-26,true
SIBN,2021-05-26,true
SIC,2021-05-26,true
SID,2021-05-26,true
SIEB,2021-05-26,true
SIEN,2021-05-26,true
SIF,2021-05-26,true
SIFY,2021-05-26,true
SIG,2021-05-26,true
SIGA,2021-05-26,true
SIGI,2021-05-26,true
SIGIP,2021-05-26,true
SII,2021-05-26,true
SIJ,2021-05-26,true
SIL,2021-05-26,true
SILC,2021-05-26,true
SILJ,2021-05-26,true
SILK,2021-05-26,true
SILV,2021-05-26,true
SIM,2021-05-26,true
SIMO,2021-05-26,true
SIMS,2021-05-26,true
SINO,2021-05-26,true
SINT,2021-05-26,true
SIOX,2021-05-26,true
SIRI,2021-05-26,true
SITC,2021-05-26,true
SITC-A,2021-05-26,true
SITE,2021-05-26,true
SITM,2021-05-26,true
SIVB,2021-05-26,true
SIVBP,2021-05-26,true
SIVR,2021-05-26,true
SIX,2021-05-26,true
SIXA,2021-05-26,true
SIXH,2021-05-26,true
SIXL,2021-05-26,true
SIXS,2021-05-26,true
SIZE,2021-05-26,true
SJ,2021-05-26,true
SJB,2021-05-26,true
SJI,2021-05-26,true
SJIJ,2021-05-26,true
SJIV,2021-05-26,true
SJM,2021-05-26,true
SJNK,2021-05-26,true
SJR,2021-05-26,true
SJT,2021-05-26,true
SJW,2021-05-26,true
SKF,2021-05-26,true
SKIN,2021-05-26,true
SKINW,2021-05-26,true
SKLZ,2021-05-26,true
SKLZ+,2021-05-26,true
SKM,2021-05-26,true
SKOR,2021-05-26,true
SKT,2021-05-26,true
SKX,2021-05-26,true
SKY,2021-05-26,true
SKYAU,2021-05-26,true
SKYT,2021-05-26,true
SKYU,2021-05-26,true
SKYW,2021-05-26,true
SKYY,2021-05-26,true
SLAB,2021-05-26,true
SLAC,2021-05-26,true
SLAC+,2021-05-26,true
SLAC=,2021-05-26,true
SLAM,2021-05-26,true
SLAMU,2021-05-26,true
SLAMW,2021-05-26,true
SLB,2021-05-26,true
SLCA,2021-05-26,true
SLCR,2021-05-26,true
SLCRU,2021-05-26,true
SLCRW,2021-05-26,true
SLCT,2021-05-26,true
SLDB,2021-05-26,true
SLF,2021-05-26,true
SLG,2021-05-26,true
SLG-I,2021-05-26,true
SLGG,2021-05-26,true
SLGL,2021-05-26,true
SLGN,2021-05-26,true
SLM,2021-05-26,true
SLMBP,2021-05-26,true
SLN,2021-05-26,true
SLNG,2021-05-26,true
SLNO,2021-05-26,true
SLP,2021-05-26,true
SLQD,2021-05-26,true
SLQT,2021-05-26,true
SLRC,2021-05-26,true
SLRX,2021-05-26,true
SLS,2021-05-26,true
SLT,2021-05-26,true
SLV,2021-05-26,true
SLVO,2021-05-26,true
SLVP,2021-05-26,true
SLX,2021-05-26,true
SLY,2021-05-26,true
SLYG,2021-05-26,true
SLYV,2021-05-26,true
SM,2021-05-26,true
SMAR,2021-05-26,true
SMB,2021-05-26,true
SMBC,2021-05-26,true
SMBK,2021-05-26,true
SMCI,2021-05-26,true
SMCP,2021-05-26,true
SMDD,2021-05-26,true
SMDV,2021-05-26,true
SMDY,2021-05-26,true
SMED,2021-05-26,true
SMFG,2021-05-26,true
SMG,2021-05-26,true
SMH,2021-05-26,true
SMHB,2021-05-26,true
SMHI,2021-05-26,true
SMID,2021-05-26,true
SMIN,2021-05-26,true
SMIT,2021-05-26,true
SMLE,2021-05-26,true
SMLF,2021-05-26,true
SMLP,2021-05-26,true
SMLV,2021-05-26,true
SMM,2021-05-26,true
SMMD,2021-05-26,true
SMMF,2021-05-26,true
SMMT,2021-05-26,true
SMMU,2021-05-26,true
SMMV,2021-05-26,true
SMN,2021-05-26,true
SMOG,2021-05-26,true
SMP,2021-05-26,true
SMPL,2021-05-26,true
SMSI,2021-05-26,true
SMTC,2021-05-26,true
SMTI,2021-05-26,true
SMTS,2021-05-26,true
SMWB,2021-05-26,true
SNA,2021-05-26,true
SNAP,2021-05-26,true
SNBR,2021-05-26,true
SNCR,2021-05-26,true
SNCY,2021-05-26,true
SND,2021-05-26,true
SNDL,2021-05-26,true
SNDR,2021-05-26,true
SNDX,2021-05-26,true
SNES,2021-05-26,true
SNEX,2021-05-26,true
SNFCA,2021-05-26,true
SNGX,2021-05-26,true
SNGXW,2021-05-26,true
SNII,2021-05-26,true
SNII+,2021-05-26,true
SNII=,2021-05-26,true
SNLN,2021-05-26,true
SNMP,2021-05-26,true
SNN,2021-05-26,true
SNOA,2021-05-26,true
SNOW,2021-05-26,true
SNP,2021-05-26,true
SNPE,2021-05-26,true
SNPR,2021-05-26,true
SNPR+,2021-05-26,true
SNPR=,2021-05-26,true
SNPS,2021-05-26,true
SNR,2021-05-26,true
SNRH,2021-05-26,true
SNRHU,2021-05-26,true
SNRHW,2021-05-26,true
SNSE,2021-05-26,true
SNSR,2021-05-26,true
SNUG,2021-05-26,true
SNV,2021-05-26,true
SNV-D,2021-05-26,true
SNV-E,2021-05-26,true
SNX,2021-05-26,true
SNY,2021-05-26,true
SO,2021-05-26,true
SOAC,2021-05-26,true
SOAC+,2021-05-26,true
SOAC=,2021-05-26,true
SOCL,2021-05-26,true
SOGO,2021-05-26,true
SOGU,2021-05-26,false
SOHO,2021-05-26,true
SOHOB,2021-05-26,true
SOHON,2021-05-26,true
SOHOO,2021-05-26,true
SOHU,2021-05-26,true
SOI,2021-05-26,true
SOJB,2021-05-26,true
SOJC,2021-05-26,true
SOJD,2021-05-26,true
SOJE,2021-05-26,true
SOL,2021-05-26,true
SOLN,2021-05-26,true
SOLO,2021-05-26,true
SOLOW,2021-05-26,true
SOLY,2021-05-26,true
SON,2021-05-26,true
SONM,2021-05-26,true
SONN,2021-05-26,true
SONO,2021-05-26,true
SONY,2021-05-26,true
SOR,2021-05-26,true
SOS,2021-05-26,true
SOXL,2021-05-26,true
SOXS,2021-05-26,true
SOXX,2021-05-26,true
SOYB,2021-05-26,true
SP,2021-05-26,true
SPAB,2021-05-26,true
SPAK,2021-05-26,true
SPAQ,2021-05-26,true
SPAQ+,2021-05-26,true
SPAQ=,2021-05-26,true
SPB,2021-05-26,true
SPBC,2021-05-26,false
SPBO,2021-05-26,true
SPCB,2021-05-26,true
SPCE,2021-05-26,true
SPCX,2021-05-26,true
SPD,2021-05-26,true
SPDN,2021-05-26,true
SPDV,2021-05-26,true
SPDW,2021-05-26,true
SPE,2021-05-26,true
SPE-B,2021-05-26,true
SPEM,2021-05-26,true
SPEU,2021-05-26,true
SPFF,2021-05-26,true
SPFI,2021-05-26,true
SPFR,2021-05-26,true
SPFR+,2021-05-26,true
SPFR=,2021-05-26,true
SPG,2021-05-26,true
SPG-J,2021-05-26,true
SPGI,2021-05-26,true
SPGM,2021-05-26,true
SPGP,2021-05-26,true
SPGS,2021-05-26,true
SPGS+,2021-05-26,true
SPGS=,2021-05-26,true
SPH,2021-05-26,true
SPHB,2021-05-26,true
SPHD,2021-05-26,true
SPHQ,2021-05-26,true
SPHY,2021-05-26,true
SPI,2021-05-26,true
SPIB,2021-05-26,true
SPIP,2021-05-26,true
SPKAU,2021-05-26,true
SPKB,2021-05-26,true
SPKBU,2021-05-26,true
SPKBW,2021-05-26,true
SPKE,2021-05-26,true
SPKEP,2021-05-26,true
SPLB,2021-05-26,true
SPLG,2021-05-26,true
SPLK,2021-05-26,true
SPLP,2021-05-26,true
SPLP-A,2021-05-26,true
SPLV,2021-05-26,true
SPMB,2021-05-26,true
SPMD,2021-05-26,true
SPMO,2021-05-26,true
SPMV,2021-05-26,true
SPNE,2021-05-26,true
SPNS,2021-05-26,true
SPNT,2021-05-26,true
SPNV,2021-05-26,true
SPNV+,2021-05-26,true
SPNV=,2021-05-26,true
SPOK,2021-05-26,true
SPOT,2021-05-26,true
SPPI,2021-05-26,true
SPPP,2021-05-26,true
SPQQ,2021-05-26,true
SPR,2021-05-26,true
SPRB,2021-05-26,true
SPRE,2021-05-26,true
SPRO,2021-05-26,true
SPRQ,2021-05-26,true
SPRQ+,2021-05-26,true
SPRQ=,2021-05-26,true
SPRT,2021-05-26,true
SPSB,2021-05-26,true
SPSC,2021-05-26,true
SPSK,2021-05-26,true
SPSM,2021-05-26,true
SPT,2021-05-26,true
SPTI,2021-05-26,true
SPTK,2021-05-26,true
SPTKU,2021-05-26,true
SPTKW,2021-05-26,true
SPTL,2021-05-26,true
SPTM,2021-05-26,true
SPTN,2021-05-26,true
SPTS,2021-05-26,true
SPUC,2021-05-26,true
SPUS,2021-05-26,true
SPUU,2021-05-26,true
SPVM,2021-05-26,true
SPVU,2021-05-26,true
SPWH,2021-05-26,true
SPWR,2021-05-26,true
SPXB,2021-05-26,true
SPXC,2021-05-26,true
SPXE,2021-05-26,true
SPXL,2021-05-26,true
SPXN,2021-05-26,true
SPXS,2021-05-26,true
SPXT,2021-05-26,true
SPXU,2021-05-26,true
SPXV,2021-05-26,true
SPXX,2021-05-26,true
SPXZ,2021-05-26,true
SPY,2021-05-26,true
SPYC,2021-05-26,true
SPYD,2021-05-26,true
SPYG,2021-05-26,true
SPYV,2021-05-26,true
SPYX,2021-05-26,true
SQ,2021-05-26,true
SQBG,2021-05-26,true
SQEW,2021-05-26,true
SQFT,2021-05-26,true
SQLV,2021-05-26,true
SQM,2021-05-26,true
SQNS,2021-05-26,true
SQQQ,2021-05-26,true
SQSP,2021-05-26,true
SQZ,2021-05-26,true
SR,2021-05-26,true
SR-A,2021-05-26,true
SRAC,2021-05-26,true
SRACU,2021-05-26,true
SRACW,2021-05-26,true
SRAX,2021-05-26,true
SRC,2021-05-26,true
SRC-A,2021-05-26,true
SRCE,2021-05-26,true
SRCL,2021-05-26,true
SRDX,2021-05-26,true
SRE,2021-05-26,true
SRE-B,2021-05-26,true
SREA,2021-05-26,true
SRET,2021-05-26,true
SREV,2021-05-26,true
SRG,2021-05-26,true
SRG-A,2021-05-26,true
SRGA,2021-05-26,true
SRI,2021-05-26,true
SRL,2021-05-26,true
SRLN,2021-05-26,true
SRLP,2021-05-26,true
SRNE,2021-05-26,true
SRNG,2021-05-26,true
SRNGU,2021-05-26,true
SRNGW,2021-05-26,true
SRPT,2021-05-26,true
SRRA,2021-05-26,true
SRRK,2021-05-26,true
SRS,2021-05-26,true
SRSA,2021-05-26,true
SRSAU,2021-05-26,true
SRSAW,2021-05-26,true
SRT,2021-05-26,true
SRTS,2021-05-26,true
SRTY,2021-05-26,true
SRV,2021-05-26,true
SRVR,2021-05-26,true
SSAA,2021-05-26,true
SSAAU,2021-05-26,true
SSAAW,2021-05-26,true
SSB,2021-05-26,true
SSBI,2021-05-26,true
SSD,2021-05-26,true
SSG,2021-05-26,true
SSKN,2021-05-26,true
SSL,2021-05-26,true
SSLY,2021-05-26,true
SSNC,2021-05-26,true
SSNT,2021-05-26,true
SSO,2021-05-26,true
SSP,2021-05-26,true
SSPK,2021-05-26,true
SSPKU,2021-05-26,true
SSPKW,2021-05-26,true
SSPY,2021-05-26,true
SSRM,2021-05-26,true
SSSS,2021-05-26,true
SSTI,2021-05-26,true
SSTK,2021-05-26,true
SSUS,2021-05-26,true
SSY,2021-05-26,true
SSYS,2021-05-26,true
ST,2021-05-26,true
STAA,2021-05-26,true
STAF,2021-05-26,true
STAG,2021-05-26,true
STAR,2021-05-26,true
STAR-D,2021-05-26,true
STAR-G,2021-05-26,true
STAR-I,2021-05-26,true
STAY,2021-05-26,true
STBA,2021-05-26,true
STC,2021-05-26,true
STCN,2021-05-26,true
STE,2021-05-26,true
STEM,2021-05-26,true
STEM+,2021-05-26,true
STEP,2021-05-26,true
STFC,2021-05-26,true
STG,2021-05-26,true
STIC,2021-05-26,true
STIC+,2021-05-26,true
STIC=,2021-05-26,true
STIM,2021-05-26,true
STIP,2021-05-26,true
STK,2021-05-26,true
STKL,2021-05-26,true
STKS,2021-05-26,true
STL,2021-05-26,true
STL-A,2021-05-26,true
STLA,2021-05-26,true
STLC,2021-05-26,true
STLD,2021-05-26,true
STLG,2021-05-26,true
STLV,2021-05-26,true
STM,2021-05-26,true
STMB,2021-05-26,true
STMP,2021-05-26,true
STN,2021-05-26,true
STNC,2021-05-26,true
STND,2021-05-26,true
STNE,2021-05-26,true
STNG,2021-05-26,true
STOK,2021-05-26,true
STON,2021-05-26,true
STOR,2021-05-26,true
STOT,2021-05-26,true
STPC,2021-05-26,true
STPC+,2021-05-26,true
STPC=,2021-05-26,true
STPZ,2021-05-26,true
STRA,2021-05-26,true
STRE,2021-05-26,true
STRE+,2021-05-26,true
STRE=,2021-05-26,true
STRL,2021-05-26,true
STRM,2021-05-26,true
STRO,2021-05-26,true
STRR,2021-05-26,true
STRRP,2021-05-26,true
STRS,2021-05-26,true
STRT,2021-05-26,true
STSA,2021-05-26,true
STSB,2021-05-26,true
STT,2021-05-26,true
STT-D,2021-05-26,true
STT-G,2021-05-26,true
STTK,2021-05-26,true
STWD,2021-05-26,true
STWO,2021-05-26,true
STWOU,2021-05-26,true
STWOW,2021-05-26,true
STX,2021-05-26,true
STXB,2021-05-26,true
STXS,2021-05-26,true
STZ,2021-05-26,true
STZ.B,2021-05-26,true
SU,2021-05-26,true
SUB,2021-05-26,true
SUBZ,2021-05-26,true
SUI,2021-05-26,true
SULR,2021-05-26,true
SUM,2021-05-26,true
SUMO,2021-05-26,true
SUMR,2021-05-26,true
SUN,2021-05-26,true
SUNS,2021-05-26,true
SUNW,2021-05-26,true
SUP,2021-05-26,true
SUPN,2021-05-26,true
SUPV,2021-05-26,true
SURF,2021-05-26,true
SUSA,2021-05-26,true
SUSB,2021-05-26,true
SUSC,2021-05-26,true
SUSL,2021-05-26,true
SUZ,2021-05-26,true
SV,2021-05-26,true
SVA,2021-05-26,true
SVAC,2021-05-26,true
SVACU,2021-05-26,true
SVACW,2021-05-26,true
SVAL,2021-05-26,true
SVBI,2021-05-26,true
SVC,2021-05-26,true
SVFA,2021-05-26,true
SVFAU,2021-05-26,true
SVFAW,2021-05-26,true
SVFB,2021-05-26,true
SVFC,2021-05-26,true
